loading, validation, memory_usage
48.503, 9433.8, 5.12890625000000000000
50.688, 9919.938, 8.25488281250000000000
50.656, 9275.539, 8.31152343750000000000
49.112, 10212.89, 8.77343750000000000000
48.676, 9580.405, 3.74902343750000000000
49.89, 9608.74, 8.41894531250000000000
