loading, validation, memory_usage
519.887, 137821.136, 28.20312500000000000000
523.933, 136263.757, 36.38671875000000000000
516.809, 135426.984, 25.42968750000000000000
519.666, 145873.406, 26.59179687500000000000
518.795, 131987.81, 34.35546875000000000000
523.267, 140395.95, 19.06250000000000000000
