loading, validation, memory_usage
224.942, 22.424, 19.83398437500000000000
227.523, 23.876, 18.69140625000000000000
262.221, 18.44, 17.70507812500000000000
267.438, 17.587, 18.50585937500000000000
248.882, 17.246, 15.24414062500000000000
260.652, 16.747, 14.51171875000000000000
