loading, validation, memory_usage
1254.136, 42.759, 59.26757812500000000000
1256.981, 43.442, 66.02539062500000000000
1233.864, 39.54, 61.32812500000000000000
1301.775, 37.529, 72.67578125000000000000
1148.292, 42.61, 56.76757812500000000000
1264.478, 42.325, 65.88867187500000000000
