loading, validation, memory_usage
72.593, 21.037, 5.49316406250000000000
74.296, 20.439, 5.35937500000000000000
65.016, 19.743, 5.41406250000000000000
67.127, 21.008, 5.47363281250000000000
72.89, 21.193, 5.42089843750000000000
61.727, 20.651, 5.47363281250000000000
