loading, validation, memory_usage
305.297, 78.393, 23.32031250000000000000
307.287, 83.916, 23.20312500000000000000
307.717, 79.959, 21.54296875000000000000
300.807, 88.051, 23.65234375000000000000
301.694, 82.266, 23.11523437500000000000
307.479, 82.026, 23.81835937500000000000
