loading, validation, memory_usage
398.671, 54.947, 22.26562500000000000000
332.812, 57.072, 24.79492187500000000000
331.151, 58.63, 24.69726562500000000000
382.79, 53.3, 22.23632812500000000000
388.504, 52.494, 22.55859375000000000000
382.756, 53.351, 21.85546875000000000000
