loading, validation, memory_usage
320.695, 586.565, 25.16601562500000000000
330.689, 567.79, 24.84375000000000000000
387.815, 569.844, 25.13671875000000000000
342.779, 569.997, 23.06640625000000000000
337.126, 608.651, 24.41406250000000000000
329.003, 558.707, 21.92382812500000000000
